ticker,disclosure_date,positive_sentiment,neutral_sentiment,negative_sentiment,compound_sentiment,Date,year,month,day,Symbol,Open,High,Low,Close,Volume,gain_loss,high_vs_prev_day,low_vs_prev_day,volume_vs_prev_day,pct_close_change,pct_volume_change
HD,2022-11-15,0.9311031,0.048287507,0.020609368,0.91049373,2022-11-15,2022,11,15,HD,304.06,316.63,303.25,311.93,9288200.0,1,1,0,1,-0.9463,76.9619
HD,2023-02-21,0.92746115,0.05238795,0.020150905,0.90731025,2023-02-21,2023,2,21,HD,305.55,308.01,295.03,295.5,10886300.0,0,1,0,1,-0.27,83.9026
HD,2023-02-28,0.93915826,0.025522768,0.035318945,0.90383935,2023-02-28,2023,2,28,HD,295.0,298.7,294.31,296.54,3948600.0,1,1,1,0,1.9774,-32.4858
HD,2023-04-19,0.74223906,0.23046122,0.027299719,0.71493936,2023-04-19,2023,4,19,HD,296.45,298.29,295.05,296.91,2889000.0,1,0,0,0,-0.556,-14.3188
HD,2023-05-16,0.9303732,0.04914286,0.020483956,0.9098893,2023-05-16,2023,5,16,HD,281.75,286.09,277.09,282.33,12362100.0,1,0,0,1,-3.4406,55.3633
HD,2023-05-23,0.93561584,0.032529924,0.031854227,0.9037616,2023-05-23,2023,5,23,HD,289.28,297.77,289.28,294.94,5352200.0,1,1,0,1,1.3191,7.5128
HD,2023-06-20,0.92607284,0.05174044,0.022186756,0.9038861,2023-06-20,2023,6,20,HD,299.77,302.75,298.23,301.41,3371100.0,1,0,0,1,0.2361,24.2435
HD,2023-07-13,0.93731266,0.027324075,0.035363317,0.90194935,2023-07-13,2023,7,13,HD,318.1,318.42,313.47,314.6,3235600.0,0,1,0,1,-0.6003,10.017
HD,2023-08-15,0.9320834,0.04741291,0.02050367,0.9115797,2023-08-15,2023,8,15,HD,331.76,338.17,328.52,332.14,5860900.0,1,1,0,1,-0.2672,56.1283
HD,2023-10-30,0.92777133,0.026913557,0.045315072,0.8824563,2023-10-30,2023,10,30,HD,277.47,282.32,276.96,281.48,3074400.0,1,0,0,1,-1.1275,1.2648
HD,2023-11-14,0.9311031,0.048287507,0.020609368,0.91049373,2023-11-14,2023,11,14,HD,300.89,308.24,300.14,303.63,7952800.0,1,0,0,1,-1.4796,99.5233
HD,2023-11-28,0.94499254,0.029531183,0.025476301,0.9195162,2023-11-28,2023,11,28,HD,310.71,314.58,309.39,313.34,3116900.0,1,1,0,1,0.7459,1.0734
HD,2023-12-04,0.94484794,0.03202615,0.023125894,0.92172205,2023-12-04,2023,12,4,HD,319.62,325.08,318.96,324.02,3827900.0,1,1,0,1,0.1607,17.0683
HD,2024-01-10,0.74682254,0.23046939,0.022708056,0.7241145,2024-01-10,2024,1,10,HD,350.62,356.86,350.31,356.8,4109300.0,1,0,0,1,0.0757,16.3976
HD,2024-02-20,0.9248485,0.054462403,0.020689078,0.9041594,2024-02-20,2024,2,20,HD,355.31,365.25,354.56,362.57,4830000.0,1,1,0,1,-0.4284,47.3055
HD,2024-03-28,0.9117939,0.06055853,0.027647534,0.8841464,2024-03-28,2024,3,28,HD,387.13,387.607,379.7236,383.6,4108328.0,0,1,1,0,4.2306,-5.1902
HD,2024-05-09,0.9400619,0.026369449,0.03356857,0.90649337,2024-05-09,2024,5,9,HD,339.25,348.005,338.88,347.44,3801438.0,1,0,0,1,0.2915,11.3519
HD,2024-05-14,0.93051136,0.048702717,0.020785961,0.90972537,2024-05-14,2024,5,14,HD,335.05,344.2549,333.0,340.5,5854302.0,1,0,0,1,-2.3432,41.0298
HD,2024-05-22,0.93089753,0.036636557,0.03246596,0.8984316,2024-05-22,2024,5,22,HD,334.66,335.25,328.93,330.59,4024444.0,0,1,1,1,1.1319,0.0826
HD,2024-05-30,0.6603967,0.3216122,0.017991101,0.64240557,2024-05-30,2024,5,30,HD,326.26,330.22,325.71,329.18,2921800.0,1,0,0,0,-1.6992,-47.4285
HD,2024-06-18,0.94185627,0.03431018,0.02383357,0.91802275,2024-06-18,2024,6,18,HD,352.95,356.4111,352.1146,353.87,3654970.0,1,1,1,0,0.1217,-0.1698
HD,2024-06-25,0.94742525,0.028901838,0.023672901,0.9237523,2024-06-25,2024,6,25,HD,346.31,346.99,334.5337,338.32,4980465.0,0,1,0,1,-1.0239,47.9945
HD,2024-06-27,0.41835415,0.5513504,0.030295374,0.38805878,2024-06-27,2024,6,27,HD,342.83,344.76,338.45,341.49,2912566.0,0,0,0,0,-0.7989,-54.0908
HD,2024-08-13,0.93222153,0.046972767,0.020805676,0.9114158,2024-08-13,2024,8,13,HD,341.87,353.39,339.37,350.07,6388596.0,1,0,0,1,-1.5717,32.6872
HD,2024-11-12,0.9312412,0.04784736,0.020911373,0.9103298,2024-11-12,2024,11,12,HD,414.25,416.02,402.19,403.08,5647107.0,0,1,0,1,-1.7333,83.2598
JNJ,2022-11-30,0.9210832,0.057376616,0.021540195,0.89954305,2022-11-30,2022,11,30,JNJ,176.37,178.01,174.78,178.0,13285700.0,1,0,0,1,-0.414,134.3371
JNJ,2022-12-22,0.9216156,0.042962797,0.035421602,0.886194,2022-12-22,2022,12,22,JNJ,176.77,177.51,175.34,177.03,5709100.0,1,0,0,1,-0.2535,54.9945
JNJ,2023-01-24,0.9142387,0.0574059,0.028355408,0.8858833,2023-01-24,2023,1,24,JNJ,175.0,175.0,166.01,168.31,10531800.0,0,1,0,1,-0.7079,48.3791
JNJ,2023-02-14,0.9326744,0.046002213,0.021323334,0.9113511,2023-02-14,2023,2,14,JNJ,162.74,162.9699,161.76,162.04,6304488.0,0,1,1,0,1.6753,-50.0508
